# Emissions set to 1 Gg/yr 
# UNITS: Gg/yr 
Year,box_0,box_1,box_2,box_3
2012,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2013,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2014,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2015,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2016,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2017,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2018,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2019,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2020,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2021,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2022,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2023,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2024,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2025,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2026,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2027,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2028,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2029,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2030,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2031,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2032,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2033,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2034,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2035,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2036,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2037,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2038,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2039,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2040,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2041,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2042,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2043,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2044,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2045,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2046,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2047,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2048,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2049,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2050,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2051,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2052,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2053,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2054,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2055,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2056,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2057,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2058,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2059,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2060,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2061,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2062,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2063,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2064,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2065,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2066,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2067,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2068,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2069,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2070,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2071,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2072,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2073,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2074,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2075,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2076,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2077,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2078,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2079,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2080,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2081,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2082,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2083,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2084,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2085,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2086,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2087,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2088,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2089,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2090,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2091,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2092,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2093,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2094,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2095,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2096,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2097,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2098,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2099,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2100,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
